state,datetime,bagasse,batterys,blackcoal,browncoal,diesel,gas,hydro,kerosene,solar,solar_rooftop,wind,demand,rrp,year,net_import,export
NSW1,2010-11-01,0.0,0.0,63.94745214313932,0.0,0.0,7.772443616653564,9.762840296510337,0.0,0.0,0.0,0.6499721597201689,200351.195,20.665106382978724,2010,17.86729178397661,0.0
NSW1,2010-11-02,0.0,0.0,69.28912628529177,0.0,0.0,7.226917810139218,3.3768916220496674,0.0,0.0,0.0,0.3560342998116009,201191.9700000001,23.17958333333333,2010,19.751029982707745,0.0
NSW1,2010-11-03,0.0,0.0,69.08880855741366,0.0,0.0,7.314797355213028,2.188211681752536,0.0,0.0,0.0,0.5559700502053827,201055.13500000004,22.988125,2010,20.85221235541539,0.0
NSW1,2010-11-04,0.0,0.0,68.61774479620823,0.0,0.0,7.649917961541573,3.3843281178740856,0.0,0.0,0.0,1.2090888345359367,203654.48500000007,22.68812500000001,2010,19.138920289840172,0.0
NSW1,2010-11-05,0.0,0.0,69.00571393426773,0.0,0.0,6.664181532655256,4.018448608845322,0.0,0.0,0.0,1.1294795795748904,203099.51,23.60791666666667,2010,19.182176344656796,0.0
NSW1,2010-11-06,0.0,0.0,67.57287599135444,0.0,0.0,5.296225683718968,1.4588773320272723,0.0,0.0,0.0,0.7534798661439418,187791.275,23.37854166666667,2010,24.918541126755372,0.0
NSW1,2010-11-07,0.0,0.0,70.03753467251252,0.0,0.0,5.9496301252945205,1.8956834250088603,0.0,0.0,0.0,0.1760465280045246,179164.49999999997,21.93270833333333,2010,21.941105249179568,0.0
NSW1,2010-11-08,0.0,0.0,67.72151683406781,0.0,0.0,6.588621821469683,8.147677707969477,0.0,0.0,0.0,0.4983139011288247,203499.38500000004,23.21625,2010,17.043869735364193,0.0
NSW1,2010-11-09,0.0,0.0,71.02321377056755,0.0,0.0,6.026138669622685,7.105349591463045,0.0,0.0,0.0,0.06344535143466921,204842.34,24.127499999999994,2010,15.781852616912055,0.0
NSW1,2010-11-10,0.0,0.0,69.971945754364,0.0,0.0,5.779769578259398,7.382987795913607,0.0,0.0,0.0,0.3141153565690455,208615.37,23.78645833333333,2010,16.551181514893933,0.0
NSW1,2010-11-11,0.0,0.0,70.34375036731848,0.0,0.0,6.15827441409166,7.382738790817739,0.0,0.0,0.0,0.2493680182834377,210307.64,24.040624999999995,2010,15.865868409488675,0.0
NSW1,2010-11-12,0.0,0.0,69.24642209381469,0.0,0.0,5.632790946035391,7.821289699311823,0.0,0.0,0.0,0.01421476961705216,216002.16999999995,23.57666666666667,2010,17.28528249122105,0.0
NSW1,2010-11-13,0.0,0.0,64.92244442936999,0.0,0.0,5.282324658593289,6.515478099395441,0.0,0.0,0.0,0.34275508474288063,202405.10500000004,23.11729166666666,2010,22.93699772789841,0.0
NSW1,2010-11-14,0.0,0.0,68.52533411949696,0.0,0.0,5.302399144893767,3.8928969411848082,0.0,0.0,0.0,0.927549694137612,200361.07500000007,22.97583333333333,2010,21.35182010028687,0.0
NSW1,2010-11-15,0.0,0.0,68.93146265473906,0.0,0.0,5.860570766861074,7.5706643686351445,0.0,0.0,0.0,0.11049548496227944,210530.91,23.35916666666667,2010,17.526806724802448,0.0
NSW1,2010-11-16,0.0,0.0,67.95351814737941,0.0,0.0,6.4488557908990165,6.6952078950332865,0.0,0.0,0.0,0.3489934554105083,204932.38500000007,23.247708333333325,2010,18.55342471127778,0.0
NSW1,2010-11-17,0.0,0.0,66.21695826676365,0.0,0.0,6.041073683264544,7.559848899775732,0.0,0.0,0.0,0.10198674319919726,201331.38,22.206875,2010,20.08013240699687,0.0
NSW1,2010-11-18,0.0,0.0,65.36543298659427,0.0,0.0,5.8175100565696605,7.877570116088671,0.0,0.0,0.0,0.5598290817651611,203972.385,22.243749999999995,2010,20.379657758982226,0.0
NSW1,2010-11-19,0.0,0.0,68.06816995977252,0.0,0.0,5.430818508758943,4.9007553307969705,0.0,0.0,0.0,0.6588645674611573,199441.645,22.02583333333334,2010,20.94139163321041,0.0
NSW1,2010-11-20,0.0,0.0,73.90549108622655,0.0,0.0,1.0416567197132751,3.2967951113302005,0.0,0.0,0.0,0.11944982622608365,183448.13,22.52020833333333,2010,21.636607256503908,0.0
NSW1,2010-11-21,0.0,0.0,72.10645544151805,0.0,0.0,1.0702643904238816,3.1135752647165953,0.0,0.0,0.0,0.4634184205202911,178638.53,19.478125,2010,23.246286482821194,0.0
NSW1,2010-11-22,0.0,0.0,71.39567693909845,0.0,0.0,1.6049094556676542,7.9762998077105935,0.0,0.0,0.0,0.2981559387507316,204935.89,23.24229166666666,2010,18.724957858772573,0.0
NSW1,2010-11-23,0.0,0.0,71.7867492882362,0.0,0.0,2.0849306752008783,8.772682045178792,0.0,0.0,0.0,0.08047749938147042,207636.255,24.017083333333336,2010,17.27516049200267,0.0
NSW1,2010-11-24,0.0,0.0,69.94411469850803,0.0,0.0,1.7660024211852705,7.294259728443071,0.0,0.0,0.0,0.045681340100754336,211803.975,24.33291666666666,2010,20.949941811762894,0.0
NSW1,2010-11-25,0.0,0.0,73.9173017602846,0.0,0.0,1.5072186566650023,6.0350509282533755,0.0,0.0,0.0,0.15464501349932647,217531.84,25.08625,2010,18.385783641297714,0.0
NSW1,2010-11-26,0.0,0.0,71.05456644168066,0.0,0.0,1.530888860039086,6.534199322265343,0.0,0.0,0.0,0.12354521738215007,214521.025,26.47604166666667,2010,20.756800158632764,0.0
NSW1,2010-11-27,0.0,0.0,74.66909580208069,0.0,0.0,0.9869893653111432,2.8870369417448085,0.0,0.0,0.0,0.21265857374072228,196665.995,24.58437499999999,2010,21.244219317122653,0.0
NSW1,2010-11-28,0.0,0.0,66.71665601415,0.0,0.0,4.31309160015809,2.2360732736142293,0.0,0.0,0.0,0.8114899202601926,183039.69499999995,20.466041666666666,2010,25.922689191817504,0.0
NSW1,2010-11-29,0.0,0.0,65.06392791413134,0.0,0.0,5.884667889409382,3.7539781801704355,0.0,0.0,0.0,1.6960132294389052,203686.89500000008,22.7525,2010,23.601412786849927,0.0
NSW1,2010-11-30,0.0,0.0,66.00917080538167,0.0,0.0,5.780190057153526,4.060742874529036,0.0,0.0,0.0,1.4375068496266747,206179.12,23.061875,2010,22.712389413309086,0.0
NSW1,2010-12-01,0.0,0.0,69.84454299965459,0.0,0.0,5.924671118594534,4.176597246842814,0.0,0.0,0.0,1.027430753152822,205832.175,23.69729166666665,2010,19.026757881755227,0.0
NSW1,2010-12-02,0.0,0.0,69.03901693984204,0.0,0.0,5.9069816557538966,6.517920865160968,0.0,0.0,0.0,0.7634418659001314,207383.375,24.26354166666667,2010,17.772638673342964,0.0
NSW1,2010-12-03,0.0,0.0,68.13465687105993,0.0,0.0,6.002275540955544,8.035929060267929,0.0,0.0,0.0,0.16229714686042987,209689.59000000003,23.6125,2010,17.664841380856174,0.0
NSW1,2010-12-04,0.0,0.0,71.1512154916351,0.0,0.0,5.272285390586347,3.978766619045736,0.0,0.0,0.0,0.061036052985178266,192268.36,23.58624999999999,2010,19.53669644574763,0.0
NSW1,2010-12-05,0.0,0.0,67.22285310002461,0.0,0.0,5.353401703176226,3.657754553705915,0.0,0.0,0.0,0.7239122368795442,187017.64,21.68208333333333,2010,23.042078406213694,0.0
NSW1,2010-12-06,0.0,0.0,69.77450661522424,0.0,0.0,5.5330617405625695,7.358428266787162,0.0,0.0,0.0,0.6946097484952793,213917.39000000004,24.10770833333333,2010,16.639393628930733,0.0
NSW1,2010-12-07,0.0,0.0,66.85789545431375,0.0,0.0,5.497840354711226,6.815106000842791,0.0,0.0,0.0,0.7964380794515159,216507.00500000003,23.93958333333333,2010,20.032720110680703,0.0
NSW1,2010-12-08,0.0,0.0,65.96711351034621,0.0,0.0,5.344432903641045,7.593508699654289,0.0,0.0,0.0,0.6762265873314464,222673.695,22.63104166666666,2010,20.418718299027013,0.0
NSW1,2010-12-09,0.0,0.0,68.54963881864022,0.0,0.0,5.390871132315148,5.507266051723351,0.0,0.0,0.0,0.589633206581663,228788.57,24.80270833333333,2010,19.962590790739632,0.0
NSW1,2010-12-10,0.0,0.0,69.77554298619711,0.0,0.0,5.5125182772870085,3.2480187029072973,0.0,0.0,0.0,1.0946672692011337,218443.93500000008,23.031666666666666,2010,20.36925276440745,0.0
NSW1,2010-12-11,0.0,0.0,68.3261847692786,0.0,0.0,5.736750788333713,1.8422962815179047,0.0,0.0,0.0,1.0532500256891368,192623.58,22.81458333333333,2010,23.041518135180645,0.0
NSW1,2010-12-12,0.0,0.0,70.14270975544179,0.0,0.0,5.457601107414863,1.2726802277007203,0.0,0.0,0.0,1.3625425087911225,188642.94,19.743125000000006,2010,21.76446640065152,0.0
NSW1,2010-12-13,0.0,0.0,76.21615815443656,0.0,0.0,5.777016337172947,3.3005175370547413,0.0,0.0,0.0,0.2385080098087636,211721.555,23.88875,2010,14.467799961527016,0.0
NSW1,2010-12-14,0.0,0.0,73.94664802622812,0.0,0.0,5.651986642921913,3.3930459398416,0.0,0.0,0.0,0.4803013187620261,213032.37,24.25479166666665,2010,16.52801807224632,0.0
NSW1,2010-12-15,0.0,0.0,72.9662808318573,0.0,0.0,5.4713909080689636,4.121706189801268,0.0,0.0,0.0,0.27061535577977075,220329.395,24.35354166666665,2010,17.170006714492676,0.0
NSW1,2010-12-16,0.0,0.0,74.69819930402937,0.0,0.0,5.798465405232091,3.061396288573218,0.0,0.0,0.0,0.3772429157869523,213556.595,23.95395833333333,2010,16.06469608637837,0.0
NSW1,2010-12-17,0.0,0.0,71.38817305544866,0.0,0.0,6.348223768991027,2.976487628796255,0.0,0.0,0.0,1.0062762796242664,203519.605,23.669583333333332,2010,18.280839267139815,0.0
NSW1,2010-12-18,0.0,0.0,71.71082114924562,0.0,0.0,5.7035191166096215,1.6146662336728617,0.0,0.0,0.0,1.5283105267006432,184667.77000000005,21.437916666666666,2010,19.442682973771245,0.0
NSW1,2010-12-19,0.0,0.0,69.1005151555158,0.0,0.0,5.8547951967724225,1.8414465790789916,0.0,0.0,0.0,1.0510496814058152,177597.66499999995,18.821875,2010,22.15219338722697,0.0
NSW1,2010-12-20,0.0,0.0,69.15108724782917,0.0,0.0,6.3019861216542665,3.1422332000914004,0.0,0.0,0.0,1.8707975856008032,193984.215,19.814166666666672,2010,19.53389584482436,0.0
NSW1,2010-12-21,0.0,0.0,68.59668300851796,0.0,0.0,5.759002261564119,3.0362534077920262,0.0,0.0,0.0,1.2426036850178206,199568.3700000001,21.178125,2010,21.365457637108086,0.0
NSW1,2010-12-22,0.0,0.0,68.42841904526203,0.0,0.0,6.037125980414379,2.9530363844383465,0.0,0.0,0.0,0.20896555545983408,201916.955,22.16229166666665,2010,22.372453034425412,0.0
NSW1,2010-12-23,0.0,0.0,65.98680853173914,0.0,0.0,5.703650521500612,4.580291320830813,0.0,0.0,0.0,0.5733517071858214,204386.46,20.7975,2010,23.1558979187436,0.0
NSW1,2010-12-24,0.0,0.0,63.25669540846624,0.0,0.0,6.416906399904487,3.550622867550916,0.0,0.0,0.0,0.4719713386402636,188629.455,20.544791666666672,2010,26.30380398543809,0.0
NSW1,2010-12-25,0.0,0.0,61.91017712611585,0.0,0.0,5.504763721878529,2.0359786959727844,0.0,0.0,0.0,0.11088042512913243,172375.38999999998,18.24708333333333,2010,30.43820003090371,0.0
NSW1,2010-12-26,0.0,0.0,61.476635284696066,0.0,0.0,5.707063505094961,1.9417516974582008,0.0,0.0,0.0,0.5043291648001492,172993.70500000002,18.890208333333334,2010,30.37022034795063,0.0
